timestamp,symbol,close
2026-05-11T08:45:00+00:00,EURUSD,1.1771500000
2026-05-11T09:00:00+00:00,EURUSD,1.1773300000
2026-05-11T09:15:00+00:00,EURUSD,1.1771050000
2026-05-11T09:30:00+00:00,EURUSD,1.1770500000
2026-05-11T09:45:00+00:00,EURUSD,1.1767450000
2026-05-11T10:00:00+00:00,EURUSD,1.1767350000
2026-05-11T10:15:00+00:00,EURUSD,1.1767950000
2026-05-11T10:30:00+00:00,EURUSD,1.1771550000
2026-05-11T10:45:00+00:00,EURUSD,1.1769100000
2026-05-11T11:00:00+00:00,EURUSD,1.1773600000
2026-05-11T11:15:00+00:00,EURUSD,1.1774100000
2026-05-11T11:30:00+00:00,EURUSD,1.1772400000
2026-05-11T11:45:00+00:00,EURUSD,1.1768400000
2026-05-11T12:00:00+00:00,EURUSD,1.1766850000
2026-05-11T12:15:00+00:00,EURUSD,1.1771850000
2026-05-11T12:30:00+00:00,EURUSD,1.1773000000
2026-05-11T12:45:00+00:00,EURUSD,1.1774550000
2026-05-11T13:00:00+00:00,EURUSD,1.1783400000
2026-05-11T13:15:00+00:00,EURUSD,1.1783400000
2026-05-11T13:30:00+00:00,EURUSD,1.1786250000
2026-05-11T13:45:00+00:00,EURUSD,1.1785450000
2026-05-11T14:00:00+00:00,EURUSD,1.1785450000
2026-05-11T14:15:00+00:00,EURUSD,1.1785650000
2026-05-11T14:30:00+00:00,EURUSD,1.1786900000
2026-05-11T14:45:00+00:00,EURUSD,1.1779500000
2026-05-11T15:00:00+00:00,EURUSD,1.1781250000
2026-05-11T15:15:00+00:00,EURUSD,1.1781400000
2026-05-11T15:30:00+00:00,EURUSD,1.1779600000
2026-05-11T15:45:00+00:00,EURUSD,1.1779900000
2026-05-11T16:00:00+00:00,EURUSD,1.1779300000
2026-05-11T16:15:00+00:00,EURUSD,1.1776000000
2026-05-11T16:30:00+00:00,EURUSD,1.1775500000
2026-05-11T16:45:00+00:00,EURUSD,1.1773300000
2026-05-11T17:00:00+00:00,EURUSD,1.1774900000
2026-05-11T17:15:00+00:00,EURUSD,1.1776050000
2026-05-11T17:30:00+00:00,EURUSD,1.1776950000
2026-05-11T17:45:00+00:00,EURUSD,1.1778000000
2026-05-11T18:00:00+00:00,EURUSD,1.1779000000
2026-05-11T18:15:00+00:00,EURUSD,1.1779350000
2026-05-11T18:30:00+00:00,EURUSD,1.1775950000
2026-05-11T18:45:00+00:00,EURUSD,1.1775000000
2026-05-11T19:00:00+00:00,EURUSD,1.1775100000
2026-05-11T19:15:00+00:00,EURUSD,1.1775650000
2026-05-11T19:30:00+00:00,EURUSD,1.1776500000
2026-05-11T19:45:00+00:00,EURUSD,1.1777450000
2026-05-11T20:00:00+00:00,EURUSD,1.1778550000
2026-05-11T20:15:00+00:00,EURUSD,1.1780600000
2026-05-11T20:30:00+00:00,EURUSD,1.1781350000
2026-05-11T20:45:00+00:00,EURUSD,1.1783450000
2026-05-11T21:00:00+00:00,EURUSD,1.1783450000
2026-05-11T21:15:00+00:00,EURUSD,1.1783700000
2026-05-11T21:30:00+00:00,EURUSD,1.1782550000
2026-05-11T21:45:00+00:00,EURUSD,1.1784750000
2026-05-11T22:00:00+00:00,EURUSD,1.1787100000
2026-05-11T22:15:00+00:00,EURUSD,1.1787050000
2026-05-11T22:30:00+00:00,EURUSD,1.1786600000
2026-05-11T22:45:00+00:00,EURUSD,1.1785250000
2026-05-11T23:00:00+00:00,EURUSD,1.1784450000
2026-05-11T23:15:00+00:00,EURUSD,1.1780850000
2026-05-11T23:30:00+00:00,EURUSD,1.1778850000
2026-05-11T23:45:00+00:00,EURUSD,1.1778600000
2026-05-12T00:00:00+00:00,EURUSD,1.1775950000
2026-05-12T00:15:00+00:00,EURUSD,1.1775050000
2026-05-12T00:30:00+00:00,EURUSD,1.1771950000
2026-05-12T00:45:00+00:00,EURUSD,1.1767050000
2026-05-12T01:00:00+00:00,EURUSD,1.1764850000
2026-05-12T01:15:00+00:00,EURUSD,1.1762000000
2026-05-12T01:30:00+00:00,EURUSD,1.1761150000
2026-05-12T01:45:00+00:00,EURUSD,1.1761500000
2026-05-12T02:00:00+00:00,EURUSD,1.1761800000
2026-05-12T02:15:00+00:00,EURUSD,1.1761100000
2026-05-12T02:30:00+00:00,EURUSD,1.1760450000
2026-05-12T02:45:00+00:00,EURUSD,1.1762550000
2026-05-12T03:00:00+00:00,EURUSD,1.1758950000
2026-05-12T03:15:00+00:00,EURUSD,1.1757000000
2026-05-12T03:30:00+00:00,EURUSD,1.1757950000
2026-05-12T03:45:00+00:00,EURUSD,1.1756450000
2026-05-12T04:00:00+00:00,EURUSD,1.1755600000
2026-05-12T04:15:00+00:00,EURUSD,1.1756050000
2026-05-12T04:30:00+00:00,EURUSD,1.1759500000
2026-05-12T04:45:00+00:00,EURUSD,1.1757150000
2026-05-12T05:00:00+00:00,EURUSD,1.1753900000
2026-05-12T05:15:00+00:00,EURUSD,1.1755000000
2026-05-12T05:30:00+00:00,EURUSD,1.1755950000
2026-05-12T05:45:00+00:00,EURUSD,1.1762450000
2026-05-12T06:00:00+00:00,EURUSD,1.1757550000
2026-05-12T06:15:00+00:00,EURUSD,1.1755050000
2026-05-12T06:30:00+00:00,EURUSD,1.1755000000
2026-05-12T06:45:00+00:00,EURUSD,1.1750350000
2026-05-12T07:00:00+00:00,EURUSD,1.1747050000
2026-05-12T07:15:00+00:00,EURUSD,1.1749750000
2026-05-12T07:30:00+00:00,EURUSD,1.1746450000
2026-05-12T07:45:00+00:00,EURUSD,1.1747850000
2026-05-12T08:00:00+00:00,EURUSD,1.1743950000
2026-05-12T08:15:00+00:00,EURUSD,1.1747050000
2026-05-12T08:30:00+00:00,EURUSD,1.1742150000
2026-05-12T08:45:00+00:00,EURUSD,1.1744850000
2026-05-12T09:00:00+00:00,EURUSD,1.1746250000
2026-05-12T09:15:00+00:00,EURUSD,1.1746000000
2026-05-12T09:30:00+00:00,EURUSD,1.1745500000
2026-05-12T09:45:00+00:00,EURUSD,1.1747600000
2026-05-12T10:00:00+00:00,EURUSD,1.1748600000
2026-05-12T10:15:00+00:00,EURUSD,1.1748150000
2026-05-12T10:30:00+00:00,EURUSD,1.1745900000
2026-05-12T10:45:00+00:00,EURUSD,1.1740750000
2026-05-12T11:00:00+00:00,EURUSD,1.1741700000
2026-05-12T11:15:00+00:00,EURUSD,1.1741600000
2026-05-12T11:30:00+00:00,EURUSD,1.1746400000
2026-05-12T11:45:00+00:00,EURUSD,1.1743800000
2026-05-12T12:00:00+00:00,EURUSD,1.1741850000
2026-05-12T12:15:00+00:00,EURUSD,1.1740550000
2026-05-12T12:30:00+00:00,EURUSD,1.1747250000
2026-05-12T12:45:00+00:00,EURUSD,1.1747750000
2026-05-12T13:00:00+00:00,EURUSD,1.1740600000
2026-05-12T13:15:00+00:00,EURUSD,1.1739650000
2026-05-12T13:30:00+00:00,EURUSD,1.1737150000
2026-05-12T13:45:00+00:00,EURUSD,1.1730000000
2026-05-12T14:00:00+00:00,EURUSD,1.1735150000
2026-05-12T14:15:00+00:00,EURUSD,1.1733250000
2026-05-12T14:30:00+00:00,EURUSD,1.1732900000
2026-05-12T14:45:00+00:00,EURUSD,1.1736050000
2026-05-12T15:00:00+00:00,EURUSD,1.1728000000
2026-05-12T15:15:00+00:00,EURUSD,1.1724150000
2026-05-12T15:30:00+00:00,EURUSD,1.1731600000
2026-05-12T15:45:00+00:00,EURUSD,1.1732600000
2026-05-12T16:00:00+00:00,EURUSD,1.1737100000
2026-05-12T16:15:00+00:00,EURUSD,1.1736100000
2026-05-12T16:30:00+00:00,EURUSD,1.1732000000
2026-05-12T16:45:00+00:00,EURUSD,1.1728400000
2026-05-12T17:00:00+00:00,EURUSD,1.1730800000
2026-05-12T17:15:00+00:00,EURUSD,1.1730550000
2026-05-12T17:30:00+00:00,EURUSD,1.1731850000
2026-05-12T17:45:00+00:00,EURUSD,1.1733300000
2026-05-12T18:00:00+00:00,EURUSD,1.1732100000
2026-05-12T18:15:00+00:00,EURUSD,1.1735950000
2026-05-12T18:30:00+00:00,EURUSD,1.1738700000
2026-05-12T18:45:00+00:00,EURUSD,1.1740550000
2026-05-12T19:00:00+00:00,EURUSD,1.1743900000
2026-05-12T19:15:00+00:00,EURUSD,1.1742350000
2026-05-12T19:30:00+00:00,EURUSD,1.1743050000
2026-05-12T19:45:00+00:00,EURUSD,1.1740200000
2026-05-12T20:00:00+00:00,EURUSD,1.1739050000
2026-05-12T20:15:00+00:00,EURUSD,1.1738900000
2026-05-12T20:30:00+00:00,EURUSD,1.1738200000
2026-05-12T20:45:00+00:00,EURUSD,1.1738350000
2026-05-12T21:00:00+00:00,EURUSD,1.1736450000
2026-05-12T21:15:00+00:00,EURUSD,1.1736800000
2026-05-12T21:30:00+00:00,EURUSD,1.1738000000
2026-05-12T21:45:00+00:00,EURUSD,1.1738850000
2026-05-12T22:00:00+00:00,EURUSD,1.1737750000
2026-05-12T22:15:00+00:00,EURUSD,1.1739050000
2026-05-12T22:30:00+00:00,EURUSD,1.1739100000
2026-05-12T22:45:00+00:00,EURUSD,1.1739450000
2026-05-12T23:00:00+00:00,EURUSD,1.1738850000
2026-05-12T23:15:00+00:00,EURUSD,1.1738650000
2026-05-12T23:30:00+00:00,EURUSD,1.1737050000
2026-05-12T23:45:00+00:00,EURUSD,1.1735150000
